Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Senegal,SEN,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
